,state,year,count,asc,dsc,asc_deflators
89,colorado,2005,285,1.0,0.9930313588850174,1.021505376344086
90,colorado,2006,287,1.0070175438596491,1.0,1.028673835125448
91,colorado,2007,287,1.0,0.9930795847750865,1.028673835125448
92,colorado,2008,289,1.0069686411149825,0.9863481228668942,1.03584229390681
93,colorado,2009,293,1.013840830449827,0.9965986394557823,1.0501792114695339
94,colorado,2010,294,1.0034129692832765,1.0,1.053763440860215
95,colorado,2011,294,1.0,0.9767441860465116,1.053763440860215
96,colorado,2012,301,1.0238095238095237,0.9933993399339934,1.078853046594982
97,colorado,2013,303,1.0066445182724253,1.0,1.086021505376344
98,connecticut,2000,118,1.0,1.0,1.0
99,connecticut,2001,118,1.0,0.9915966386554622,1.0
100,connecticut,2002,119,1.0084745762711864,1.0,1.0084745762711864
101,connecticut,2003,119,1.0,1.0,1.0084745762711864
102,connecticut,2004,119,1.0,1.0,1.0084745762711864
103,connecticut,2005,119,1.0,1.0,1.0084745762711864
104,connecticut,2006,119,1.0,1.0,1.0084745762711864
105,connecticut,2007,119,1.0,0.9754098360655737,1.0084745762711864
106,connecticut,2008,122,1.0252100840336134,1.0,1.0338983050847457
107,connecticut,2009,122,1.0,1.0,1.0338983050847457
108,connecticut,2010,122,1.0,1.0,1.0338983050847457
109,connecticut,2011,122,1.0,1.0,1.0338983050847457
110,connecticut,2012,122,1.0,1.0,1.0338983050847457
111,connecticut,2013,122,1.0,1.0,1.0338983050847457
112,delaware,2000,69,1.0,1.0,1.0
113,delaware,2001,69,1.0,1.0,1.0
114,delaware,2002,69,1.0,1.0,1.0
115,delaware,2003,69,1.0,1.0,1.0
116,delaware,2004,69,1.0,0.971830985915493,1.0
117,delaware,2005,71,1.0289855072463767,1.0,1.0289855072463767
118,delaware,2006,71,1.0,1.0,1.0289855072463767
119,delaware,2007,71,1.0,1.0,1.0289855072463767
120,delaware,2008,71,1.0,1.0,1.0289855072463767
121,delaware,2009,71,1.0,1.0,1.0289855072463767
122,delaware,2010,71,1.0,1.0,1.0289855072463767
123,delaware,2011,71,1.0,0.9861111111111112,1.0289855072463767
124,delaware,2012,72,1.0140845070422535,1.0,1.0434782608695652
125,delaware,2013,72,1.0,1.0,1.0434782608695652
126,district of columbia,2000,3,1.0,0.75,1.0
127,district of columbia,2001,4,1.3333333333333333,1.0,1.3333333333333333
128,district of columbia,2002,4,1.0,1.0,1.3333333333333333
129,district of columbia,2003,4,1.0,1.0,1.3333333333333333
130,district of columbia,2004,4,1.0,1.0,1.3333333333333333
131,district of columbia,2005,4,1.0,1.0,1.3333333333333333
132,district of columbia,2006,4,1.0,1.0,1.3333333333333333
133,district of columbia,2007,4,1.0,1.0,1.3333333333333333
134,district of columbia,2008,4,1.0,1.0,1.3333333333333333
135,district of columbia,2009,4,1.0,1.0,1.3333333333333333
136,district of columbia,2010,4,1.0,1.0,1.3333333333333333
137,district of columbia,2011,4,1.0,1.0,1.3333333333333333
138,district of columbia,2012,4,1.0,1.0,1.3333333333333333
139,district of columbia,2013,4,1.0,1.0,1.3333333333333333
140,florida,2000,1007,1.0,0.9545023696682464,1.0
141,florida,2001,1055,1.047666335650447,0.9804832713754646,1.047666335650447
142,florida,2002,1076,1.0199052132701423,1.0,1.0685203574975175
143,florida,2003,1076,1.0,0.9972196478220574,1.0685203574975175
144,florida,2004,1079,1.0027881040892193,0.9981498612395929,1.0714995034756702
145,florida,2005,1081,1.0018535681186285,1.0,1.0734856007944389
146,florida,2006,1081,1.0,0.9981532779316713,1.0734856007944389
147,florida,2007,1083,1.001850138760407,0.9981566820276497,1.0754716981132075
148,florida,2008,1085,1.0018467220683287,0.9990791896869244,1.0774577954319762
149,florida,2009,1086,1.0009216589861751,0.9585172109443955,1.0784508440913605
150,florida,2010,1133,1.0432780847145489,0.9852173913043478,1.1251241310824232
151,florida,2011,1150,1.0150044130626654,0.9948096885813149,1.1420059582919564
152,florida,2012,1156,1.0052173913043478,0.992274678111588,1.1479642502482623
153,florida,2013,1165,1.0077854671280277,1.0,1.1569016881827212
154,georgia,2000,758,1.0,1.0,1.0
155,georgia,2001,758,1.0,0.9960578186596584,1.0
156,georgia,2002,761,1.0039577836411608,0.9960732984293194,1.0039577836411608
157,georgia,2003,764,1.0039421813403417,0.9986928104575163,1.007915567282322
158,georgia,2004,765,1.0013089005235603,1.0,1.0092348284960422
159,georgia,2005,765,1.0,1.0,1.0092348284960422
160,georgia,2006,765,1.0,0.9858247422680413,1.0092348284960422
161,georgia,2007,776,1.0143790849673202,0.9961489088575096,1.0237467018469657
162,georgia,2008,779,1.0038659793814433,0.9948914431673053,1.0277044854881265
163,georgia,2009,783,1.0051347881899872,0.9936548223350253,1.0329815303430079
164,georgia,2010,788,1.0063856960408684,0.9962073324905183,1.0395778364116093
165,georgia,2011,791,1.0038071065989849,0.9962216624685138,1.0435356200527703
166,georgia,2012,794,1.0037926675094817,0.9962358845671268,1.0474934036939314
167,georgia,2013,797,1.0037783375314862,1.0,1.0514511873350925
168,guam,2000,1,1.0,1.0,1.0
169,guam,2001,1,1.0,1.0,1.0
170,guam,2002,1,1.0,1.0,1.0
171,guam,2003,1,1.0,1.0,1.0
172,guam,2004,1,1.0,1.0,1.0
173,guam,2005,1,1.0,1.0,1.0
174,guam,2006,1,1.0,1.0,1.0
175,guam,2007,1,1.0,1.0,1.0
176,guam,2008,1,1.0,1.0,1.0
